timestamp,position,position_conf,role,role_conf,state,state_conf,pose_pair,identity_resolved
5406.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5406.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5407.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5407.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5408.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5408.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5409.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5409.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5410.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5410.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5411.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5411.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5412.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5412.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5413.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5413.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5414.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5414.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5415.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5415.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5416.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5416.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5417.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5417.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5418.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5418.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5419.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5419.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5420.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5420.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5421.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5421.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5422.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5422.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5423.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5423.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5424.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5424.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5425.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5425.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5426.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5426.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5427.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5427.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5428.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5428.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5429.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5429.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5430.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5430.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5431.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5431.5,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
5432.0,unknown,0.0,athlete2,0.0,unknown,0.0,False,False
