start,end,duration,samples,track_id,athlete_id,role,position
5104.0,5105.0,1.0,1,track_1,,unknown,unknown
5105.0,5106.0,1.0,1,track_0,,unknown,unknown
5105.0,5106.0,1.0,1,track_1,,unknown,unknown
5106.0,5107.0,1.0,1,track_0,,unknown,unknown
5106.0,5107.0,1.0,1,track_1,,unknown,unknown
5107.0,5108.0,1.0,1,track_0,,unknown,unknown
5107.0,5108.0,1.0,1,track_1,,unknown,unknown
5108.0,5109.0,1.0,1,track_0,,unknown,standing
5108.0,5109.0,1.0,1,track_1,,unknown,unknown
5109.0,5110.0,1.0,1,track_0,,unknown,unknown
5109.0,5110.0,1.0,1,track_1,,unknown,unknown
5110.0,5111.0,1.0,1,track_0,,unknown,unknown
5110.0,5111.0,1.0,1,track_1,,unknown,unknown
5111.0,5112.0,1.0,1,track_0,,unknown,unknown
5111.0,5112.0,1.0,1,track_1,,unknown,unknown
5112.0,5113.0,1.0,1,track_0,,unknown,unknown
5112.0,5113.0,1.0,1,track_1,,unknown,unknown
5113.0,5114.0,1.0,1,track_0,,unknown,unknown
5113.0,5114.0,1.0,1,track_1,,unknown,unknown
5114.0,5115.0,1.0,1,track_0,,unknown,unknown
5114.0,5115.0,1.0,1,track_1,,unknown,unknown
5115.0,5116.0,1.0,1,track_0,,unknown,unknown
5115.0,5116.0,1.0,1,track_1,,unknown,unknown
5116.0,5117.0,1.0,1,track_0,,unknown,unknown
5116.0,5117.0,1.0,1,track_1,,unknown,unknown
5117.0,5118.0,1.0,1,track_0,,unknown,unknown
5117.0,5118.0,1.0,1,track_1,,unknown,unknown
5118.0,5119.0,1.0,1,track_0,,unknown,unknown
5118.0,5119.0,1.0,1,track_1,,unknown,unknown
5119.0,5120.0,1.0,1,track_0,,unknown,unknown
5119.0,5120.0,1.0,1,track_1,,unknown,unknown
5120.0,5121.0,1.0,1,track_0,,unknown,unknown
5120.0,5121.0,1.0,1,track_1,,unknown,unknown
5121.0,5122.0,1.0,1,track_0,,unknown,unknown
5121.0,5122.0,1.0,1,track_1,,unknown,unknown
5122.0,5123.0,1.0,1,track_0,,unknown,unknown
5122.0,5123.0,1.0,1,track_1,,unknown,unknown
5123.0,5124.0,1.0,1,track_0,,unknown,unknown
5123.0,5124.0,1.0,1,track_1,,unknown,unknown
5124.0,5125.0,1.0,1,track_0,,unknown,unknown
5124.0,5125.0,1.0,1,track_1,,unknown,unknown
5125.0,5126.0,1.0,1,track_0,,unknown,unknown
5125.0,5126.0,1.0,1,track_1,,unknown,unknown
5126.0,5127.0,1.0,1,track_0,,unknown,unknown
5126.0,5127.0,1.0,1,track_1,,unknown,unknown
5127.0,5128.0,1.0,1,track_0,,unknown,unknown
5127.0,5128.0,1.0,1,track_1,,unknown,unknown
5128.0,5129.0,1.0,1,track_0,,unknown,unknown
5128.0,5129.0,1.0,1,track_1,,unknown,unknown
5129.0,5130.0,1.0,1,track_0,,unknown,unknown
5129.0,5130.0,1.0,1,track_1,,unknown,unknown
5130.0,5131.0,1.0,1,track_0,,unknown,unknown
5130.0,5131.0,1.0,1,track_1,,unknown,unknown
5131.0,5132.0,1.0,1,track_0,,unknown,unknown
5131.0,5132.0,1.0,1,track_1,,unknown,unknown
5132.0,5133.0,1.0,1,track_0,,unknown,unknown
5132.0,5133.0,1.0,1,track_1,,unknown,unknown
5133.0,5134.0,1.0,1,track_0,,unknown,unknown
5133.0,5134.0,1.0,1,track_1,,unknown,unknown
5134.0,5135.0,1.0,1,track_0,,unknown,unknown
5134.0,5135.0,1.0,1,track_1,,unknown,unknown
5135.0,5136.0,1.0,1,track_0,,unknown,unknown
5135.0,5136.0,1.0,1,track_1,,unknown,unknown
5136.0,5137.0,1.0,1,track_0,,unknown,unknown
5136.0,5137.0,1.0,1,track_1,,unknown,unknown
5137.0,5138.0,1.0,1,track_0,,unknown,unknown
5137.0,5138.0,1.0,1,track_1,,unknown,unknown
5138.0,5139.0,1.0,1,track_0,,unknown,unknown
5138.0,5139.0,1.0,1,track_1,,unknown,unknown
5139.0,5140.0,1.0,1,track_0,,unknown,unknown
5139.0,5140.0,1.0,1,track_1,,unknown,unknown
5140.0,5141.0,1.0,1,track_0,,top,back
5140.0,5141.0,1.0,1,track_1,,unknown,unknown
5141.0,5142.0,1.0,1,track_0,,unknown,unknown
5141.0,5142.0,1.0,1,track_1,,unknown,unknown
5142.0,5143.0,1.0,1,track_0,,unknown,unknown
5142.0,5143.0,1.0,1,track_1,,unknown,unknown
5143.0,5144.0,1.0,1,track_0,,unknown,unknown
5143.0,5144.0,1.0,1,track_1,,unknown,unknown
5144.0,5145.0,1.0,1,track_0,,unknown,unknown
5144.0,5145.0,1.0,1,track_1,,unknown,unknown
5145.0,5146.0,1.0,1,track_0,,unknown,unknown
5145.0,5146.0,1.0,1,track_1,,unknown,unknown
5146.0,5147.0,1.0,1,track_0,,unknown,unknown
5146.0,5147.0,1.0,1,track_1,,unknown,unknown
5147.0,5148.0,1.0,1,track_0,,unknown,unknown
5147.0,5148.0,1.0,1,track_1,,unknown,unknown
5148.0,5149.0,1.0,1,track_0,,top,back
5148.0,5149.0,1.0,1,track_1,,unknown,unknown
5149.0,5150.0,1.0,1,track_0,,unknown,unknown
5149.0,5150.0,1.0,1,track_1,,unknown,unknown
5150.0,5151.0,1.0,1,track_0,,unknown,unknown
5150.0,5151.0,1.0,1,track_1,,unknown,unknown
5151.0,5152.0,1.0,1,track_0,,unknown,unknown
5151.0,5152.0,1.0,1,track_1,,unknown,unknown
5152.0,5153.0,1.0,1,track_0,,unknown,unknown
5152.0,5153.0,1.0,1,track_1,,unknown,unknown
5153.0,5154.0,1.0,1,track_0,,unknown,unknown
5153.0,5154.0,1.0,1,track_1,,unknown,unknown
5154.0,5155.0,1.0,1,track_0,,unknown,unknown
5154.0,5155.0,1.0,1,track_1,,unknown,unknown
5155.0,5156.0,1.0,1,track_0,,bottom,open guard
5155.0,5156.0,1.0,1,track_1,,unknown,unknown
5156.0,5157.0,1.0,1,track_0,,unknown,unknown
5156.0,5157.0,1.0,1,track_1,,unknown,unknown
5157.0,5158.0,1.0,1,track_0,,unknown,unknown
5157.0,5158.0,1.0,1,track_1,,unknown,unknown
5158.0,5159.0,1.0,1,track_0,,unknown,unknown
5158.0,5159.0,1.0,1,track_1,,unknown,unknown
5159.0,5160.0,1.0,1,track_0,,unknown,unknown
5159.0,5160.0,1.0,1,track_1,,unknown,unknown
5160.0,5161.0,1.0,1,track_0,,top,back
5160.0,5161.0,1.0,1,track_1,,unknown,unknown
5161.0,5162.0,1.0,1,track_0,,unknown,unknown
5161.0,5162.0,1.0,1,track_1,,unknown,unknown
5162.0,5163.0,1.0,1,track_0,,bottom,takedown
5162.0,5163.0,1.0,1,track_1,,unknown,unknown
5163.0,5164.0,1.0,1,track_0,,bottom,takedown
5163.0,5164.0,1.0,1,track_1,,unknown,unknown
5164.0,5165.0,1.0,1,track_0,,unknown,unknown
5164.0,5165.0,1.0,1,track_1,,unknown,unknown
5165.0,5166.0,1.0,1,track_0,,unknown,unknown
5165.0,5166.0,1.0,1,track_1,,unknown,unknown
5166.0,5167.0,1.0,1,track_0,,unknown,unknown
5166.0,5167.0,1.0,1,track_1,,unknown,unknown
5167.0,5168.0,1.0,1,track_0,,unknown,unknown
5167.0,5168.0,1.0,1,track_1,,unknown,unknown
5168.0,5169.0,1.0,1,track_0,,unknown,unknown
5168.0,5169.0,1.0,1,track_1,,unknown,unknown
5169.0,5170.0,1.0,1,track_0,,unknown,unknown
5169.0,5170.0,1.0,1,track_1,,unknown,unknown
5170.0,5171.0,1.0,1,track_0,,top,back
5170.0,5171.0,1.0,1,track_1,,unknown,unknown
5171.0,5172.0,1.0,1,track_0,,unknown,unknown
5171.0,5172.0,1.0,1,track_1,,unknown,unknown
5172.0,5173.0,1.0,1,track_0,,unknown,unknown
5172.0,5173.0,1.0,1,track_1,,unknown,unknown
5173.0,5174.0,1.0,1,track_0,,unknown,unknown
5173.0,5174.0,1.0,1,track_1,,unknown,unknown
5174.0,5175.0,1.0,1,track_0,,unknown,unknown
5174.0,5175.0,1.0,1,track_1,,unknown,unknown
5175.0,5176.0,1.0,1,track_0,,unknown,unknown
5175.0,5176.0,1.0,1,track_1,,unknown,unknown
5176.0,5177.0,1.0,1,track_0,,unknown,unknown
5176.0,5177.0,1.0,1,track_1,,unknown,unknown
5177.0,5178.0,1.0,1,track_0,,unknown,unknown
5177.0,5178.0,1.0,1,track_1,,unknown,unknown
5178.0,5179.0,1.0,1,track_0,,unknown,unknown
5178.0,5179.0,1.0,1,track_1,,unknown,unknown
5179.0,5180.0,1.0,1,track_0,,unknown,unknown
5179.0,5180.0,1.0,1,track_1,,unknown,unknown
5180.0,5181.0,1.0,1,track_0,,unknown,unknown
5180.0,5181.0,1.0,1,track_1,,unknown,unknown
5181.0,5182.0,1.0,1,track_0,,unknown,unknown
5181.0,5182.0,1.0,1,track_1,,unknown,unknown
5182.0,5183.0,1.0,1,track_0,,unknown,unknown
5182.0,5183.0,1.0,1,track_1,,unknown,unknown
5183.0,5184.0,1.0,1,track_0,,unknown,standing
5183.0,5184.0,1.0,1,track_1,,unknown,unknown
5184.0,5185.0,1.0,1,track_0,,unknown,unknown
5184.0,5185.0,1.0,1,track_1,,unknown,unknown
5185.0,5186.0,1.0,1,track_0,,unknown,unknown
5185.0,5186.0,1.0,1,track_1,,unknown,unknown
5186.0,5187.0,1.0,1,track_0,,unknown,unknown
5186.0,5187.0,1.0,1,track_1,,unknown,unknown
5187.0,5188.0,1.0,1,track_0,,unknown,unknown
5187.0,5188.0,1.0,1,track_1,,unknown,unknown
5188.0,5189.0,1.0,1,track_0,,unknown,unknown
5188.0,5189.0,1.0,1,track_1,,unknown,unknown
5189.0,5190.0,1.0,1,track_0,,unknown,unknown
5189.0,5190.0,1.0,1,track_1,,unknown,unknown
5190.0,5191.0,1.0,1,track_0,,unknown,unknown
5190.0,5191.0,1.0,1,track_1,,unknown,unknown
5191.0,5192.0,1.0,1,track_0,,unknown,unknown
5191.0,5192.0,1.0,1,track_1,,unknown,unknown
5192.0,5193.0,1.0,1,track_0,,unknown,unknown
5192.0,5193.0,1.0,1,track_1,,unknown,unknown
5193.0,5194.0,1.0,1,track_0,,unknown,unknown
5193.0,5194.0,1.0,1,track_1,,unknown,unknown
5194.0,5195.0,1.0,1,track_0,,unknown,unknown
5194.0,5195.0,1.0,1,track_1,,unknown,unknown
5195.0,5196.0,1.0,1,track_0,,unknown,unknown
5195.0,5196.0,1.0,1,track_1,,unknown,unknown
5196.0,5197.0,1.0,1,track_0,,unknown,unknown
5196.0,5197.0,1.0,1,track_1,,unknown,unknown
5197.0,5198.0,1.0,1,track_0,,unknown,unknown
5197.0,5198.0,1.0,1,track_1,,unknown,unknown
5198.0,5199.0,1.0,1,track_0,,unknown,unknown
5198.0,5199.0,1.0,1,track_1,,unknown,unknown
5199.0,5200.0,1.0,1,track_0,,unknown,unknown
5199.0,5200.0,1.0,1,track_1,,unknown,unknown
5200.0,5201.0,1.0,1,track_0,,unknown,unknown
5200.0,5201.0,1.0,1,track_1,,unknown,unknown
5201.0,5202.0,1.0,1,track_0,,unknown,unknown
5201.0,5202.0,1.0,1,track_1,,unknown,unknown
5202.0,5203.0,1.0,1,track_0,,unknown,unknown
5202.0,5203.0,1.0,1,track_1,,unknown,unknown
5203.0,5204.0,1.0,1,track_0,,unknown,standing
5203.0,5204.0,1.0,1,track_1,,unknown,unknown
5204.0,5205.0,1.0,1,track_0,,unknown,unknown
5204.0,5205.0,1.0,1,track_1,,unknown,unknown
5205.0,5206.0,1.0,1,track_0,,unknown,unknown
5205.0,5206.0,1.0,1,track_1,,unknown,unknown
5206.0,5207.0,1.0,1,track_0,,unknown,unknown
5206.0,5207.0,1.0,1,track_1,,unknown,unknown
5207.0,5208.0,1.0,1,track_0,,unknown,unknown
5207.0,5208.0,1.0,1,track_1,,unknown,unknown
5208.0,5209.0,1.0,1,track_0,,unknown,unknown
5208.0,5209.0,1.0,1,track_1,,unknown,unknown
5209.0,5210.0,1.0,1,track_0,,unknown,unknown
5209.0,5210.0,1.0,1,track_1,,unknown,unknown
5210.0,5211.0,1.0,1,track_0,,unknown,unknown
5210.0,5211.0,1.0,1,track_1,,unknown,unknown
5211.0,5212.0,1.0,1,track_0,,unknown,unknown
5211.0,5212.0,1.0,1,track_1,,unknown,unknown
5212.0,5213.0,1.0,1,track_0,,unknown,unknown
5212.0,5213.0,1.0,1,track_1,,unknown,unknown
5213.0,5214.0,1.0,1,track_0,,unknown,unknown
5213.0,5214.0,1.0,1,track_1,,unknown,unknown
5214.0,5215.0,1.0,1,track_0,,unknown,unknown
5214.0,5215.0,1.0,1,track_1,,unknown,unknown
5215.0,5216.0,1.0,1,track_0,,unknown,unknown
5215.0,5216.0,1.0,1,track_1,,unknown,unknown
5216.0,5217.0,1.0,1,track_0,,unknown,unknown
5216.0,5217.0,1.0,1,track_1,,unknown,unknown
5217.0,5218.0,1.0,1,track_0,,unknown,unknown
5217.0,5218.0,1.0,1,track_1,,unknown,unknown
5218.0,5219.0,1.0,1,track_0,,unknown,unknown
5218.0,5219.0,1.0,1,track_1,,unknown,unknown
5219.0,5220.0,1.0,1,track_0,,unknown,unknown
5219.0,5220.0,1.0,1,track_1,,unknown,unknown
5220.0,5221.0,1.0,1,track_0,,unknown,unknown
5220.0,5221.0,1.0,1,track_1,,unknown,unknown
5221.0,5222.0,1.0,1,track_0,,unknown,unknown
5221.0,5222.0,1.0,1,track_1,,unknown,unknown
5222.0,5223.0,1.0,1,track_0,,unknown,unknown
5222.0,5223.0,1.0,1,track_1,,unknown,unknown
5223.0,5224.0,1.0,1,track_0,,unknown,unknown
5223.0,5224.0,1.0,1,track_1,,unknown,unknown
5224.0,5225.0,1.0,1,track_0,,unknown,unknown
5224.0,5225.0,1.0,1,track_1,,unknown,unknown
5225.0,5226.0,1.0,1,track_0,,unknown,unknown
5225.0,5226.0,1.0,1,track_1,,unknown,unknown
5226.0,5227.0,1.0,1,track_0,,unknown,unknown
5226.0,5227.0,1.0,1,track_1,,unknown,unknown
5227.0,5228.0,1.0,1,track_0,,unknown,unknown
5227.0,5228.0,1.0,1,track_1,,unknown,unknown
5228.0,5229.0,1.0,1,track_0,,unknown,unknown
5228.0,5229.0,1.0,1,track_1,,unknown,unknown
5229.0,5230.0,1.0,1,track_0,,unknown,unknown
5229.0,5230.0,1.0,1,track_1,,unknown,unknown
5230.0,5231.0,1.0,1,track_0,,unknown,unknown
5230.0,5231.0,1.0,1,track_1,,unknown,unknown
5231.0,5232.0,1.0,1,track_0,,unknown,unknown
5231.0,5232.0,1.0,1,track_1,,unknown,unknown
5232.0,5233.0,1.0,1,track_0,,unknown,unknown
5232.0,5233.0,1.0,1,track_1,,unknown,unknown
5233.0,5234.0,1.0,1,track_0,,unknown,unknown
5233.0,5234.0,1.0,1,track_1,,unknown,unknown
5234.0,5235.0,1.0,1,track_0,,unknown,unknown
5234.0,5235.0,1.0,1,track_1,,unknown,unknown
5235.0,5236.0,1.0,1,track_0,,unknown,unknown
5235.0,5236.0,1.0,1,track_1,,unknown,unknown
5236.0,5237.0,1.0,1,track_0,,unknown,unknown
5236.0,5237.0,1.0,1,track_1,,unknown,unknown
5237.0,5238.0,1.0,1,track_0,,unknown,unknown
5237.0,5238.0,1.0,1,track_1,,unknown,unknown
5238.0,5239.0,1.0,1,track_0,,unknown,unknown
5238.0,5239.0,1.0,1,track_1,,unknown,unknown
5239.0,5240.0,1.0,1,track_0,,unknown,unknown
5239.0,5240.0,1.0,1,track_1,,unknown,unknown
5240.0,5241.0,1.0,1,track_0,,unknown,unknown
5240.0,5241.0,1.0,1,track_1,,unknown,unknown
5241.0,5242.0,1.0,1,track_0,,unknown,unknown
5241.0,5242.0,1.0,1,track_1,,unknown,unknown
5242.0,5243.0,1.0,1,track_0,,unknown,unknown
5242.0,5243.0,1.0,1,track_1,,unknown,unknown
5243.0,5244.0,1.0,1,track_0,,unknown,unknown
5243.0,5244.0,1.0,1,track_1,,unknown,unknown
5244.0,5245.0,1.0,1,track_0,,unknown,unknown
5244.0,5245.0,1.0,1,track_1,,unknown,unknown
5245.0,5246.0,1.0,1,track_0,,unknown,unknown
5245.0,5246.0,1.0,1,track_1,,unknown,unknown
5246.0,5247.0,1.0,1,track_0,,unknown,unknown
5246.0,5247.0,1.0,1,track_1,,unknown,unknown
5247.0,5248.0,1.0,1,track_0,,unknown,unknown
5247.0,5248.0,1.0,1,track_1,,unknown,unknown
5248.0,5249.0,1.0,1,track_0,,unknown,unknown
5248.0,5249.0,1.0,1,track_1,,unknown,unknown
5249.0,5250.0,1.0,1,track_0,,unknown,unknown
5249.0,5250.0,1.0,1,track_1,,unknown,unknown
5250.0,5251.0,1.0,1,track_0,,unknown,unknown
5250.0,5251.0,1.0,1,track_1,,unknown,unknown
5251.0,5252.0,1.0,1,track_0,,unknown,unknown
5251.0,5252.0,1.0,1,track_1,,unknown,unknown
5252.0,5253.0,1.0,1,track_0,,unknown,unknown
5252.0,5253.0,1.0,1,track_1,,unknown,unknown
5253.0,5254.0,1.0,1,track_0,,unknown,unknown
5253.0,5254.0,1.0,1,track_1,,unknown,unknown
5254.0,5255.0,1.0,1,track_0,,unknown,unknown
5254.0,5255.0,1.0,1,track_1,,unknown,unknown
5255.0,5256.0,1.0,1,track_0,,unknown,unknown
5255.0,5256.0,1.0,1,track_1,,unknown,unknown
5256.0,5257.0,1.0,1,track_0,,unknown,unknown
5256.0,5257.0,1.0,1,track_1,,unknown,unknown
5257.0,5258.0,1.0,1,track_0,,unknown,unknown
5257.0,5258.0,1.0,1,track_1,,unknown,unknown
5258.0,5259.0,1.0,1,track_0,,unknown,unknown
5258.0,5259.0,1.0,1,track_1,,unknown,unknown
5259.0,5260.0,1.0,1,track_0,,unknown,unknown
5259.0,5260.0,1.0,1,track_1,,unknown,unknown
5260.0,5261.0,1.0,1,track_0,,unknown,unknown
5260.0,5261.0,1.0,1,track_1,,unknown,unknown
5261.0,5262.0,1.0,1,track_0,,unknown,unknown
5261.0,5262.0,1.0,1,track_1,,unknown,unknown
5262.0,5263.0,1.0,1,track_0,,unknown,unknown
5262.0,5263.0,1.0,1,track_1,,unknown,unknown
5263.0,5264.0,1.0,1,track_0,,unknown,unknown
5263.0,5264.0,1.0,1,track_1,,unknown,unknown
5264.0,5265.0,1.0,1,track_0,,unknown,unknown
5264.0,5265.0,1.0,1,track_1,,unknown,unknown
5265.0,5266.0,1.0,1,track_0,,unknown,unknown
5265.0,5266.0,1.0,1,track_1,,unknown,unknown
5266.0,5267.0,1.0,1,track_0,,unknown,unknown
5266.0,5267.0,1.0,1,track_1,,unknown,unknown
5267.0,5268.0,1.0,1,track_0,,unknown,unknown
5267.0,5268.0,1.0,1,track_1,,unknown,unknown
5268.0,5269.0,1.0,1,track_0,,unknown,unknown
5268.0,5269.0,1.0,1,track_1,,unknown,unknown
5269.0,5270.0,1.0,1,track_0,,unknown,unknown
5269.0,5270.0,1.0,1,track_1,,unknown,unknown
5270.0,5271.0,1.0,1,track_0,,unknown,unknown
5270.0,5271.0,1.0,1,track_1,,unknown,unknown
5271.0,5272.0,1.0,1,track_0,,unknown,unknown
5271.0,5272.0,1.0,1,track_1,,unknown,unknown
5272.0,5273.0,1.0,1,track_0,,unknown,unknown
5272.0,5273.0,1.0,1,track_1,,unknown,unknown
5273.0,5274.0,1.0,1,track_0,,unknown,unknown
5273.0,5274.0,1.0,1,track_1,,unknown,unknown
5274.0,5275.0,1.0,1,track_0,,unknown,unknown
5274.0,5275.0,1.0,1,track_1,,unknown,unknown
5275.0,5276.0,1.0,1,track_0,,unknown,unknown
5275.0,5276.0,1.0,1,track_1,,unknown,unknown
5276.0,5277.0,1.0,1,track_0,,unknown,unknown
5276.0,5277.0,1.0,1,track_1,,unknown,unknown
5277.0,5278.0,1.0,1,track_0,,unknown,unknown
5277.0,5278.0,1.0,1,track_1,,unknown,unknown
5278.0,5279.0,1.0,1,track_0,,unknown,unknown
5278.0,5279.0,1.0,1,track_1,,unknown,unknown
5279.0,5280.0,1.0,1,track_0,,unknown,unknown
5279.0,5280.0,1.0,1,track_1,,unknown,unknown
5280.0,5281.0,1.0,1,track_0,,unknown,unknown
5280.0,5281.0,1.0,1,track_1,,unknown,unknown
5281.0,5282.0,1.0,1,track_0,,unknown,unknown
5281.0,5282.0,1.0,1,track_1,,unknown,unknown
5282.0,5283.0,1.0,1,track_0,,unknown,unknown
5282.0,5283.0,1.0,1,track_1,,unknown,unknown
5283.0,5284.0,1.0,1,track_0,,unknown,unknown
5283.0,5284.0,1.0,1,track_1,,unknown,unknown
5284.0,5285.0,1.0,1,track_0,,unknown,unknown
5284.0,5285.0,1.0,1,track_1,,unknown,unknown
5285.0,5286.0,1.0,1,track_0,,unknown,unknown
5285.0,5286.0,1.0,1,track_1,,unknown,unknown
5286.0,5287.0,1.0,1,track_0,,unknown,unknown
5286.0,5287.0,1.0,1,track_1,,unknown,unknown
5287.0,5288.0,1.0,1,track_0,,unknown,unknown
5287.0,5288.0,1.0,1,track_1,,unknown,unknown
5288.0,5289.0,1.0,1,track_0,,unknown,unknown
5288.0,5289.0,1.0,1,track_1,,unknown,unknown
5289.0,5290.0,1.0,1,track_0,,unknown,unknown
5289.0,5290.0,1.0,1,track_1,,unknown,unknown
5290.0,5291.0,1.0,1,track_0,,unknown,unknown
5290.0,5291.0,1.0,1,track_1,,unknown,unknown
5291.0,5292.0,1.0,1,track_0,,unknown,unknown
5291.0,5292.0,1.0,1,track_1,,unknown,unknown
5292.0,5293.0,1.0,1,track_0,,unknown,standing
5292.0,5293.0,1.0,1,track_1,,unknown,unknown
5293.0,5294.0,1.0,1,track_0,,unknown,unknown
5293.0,5294.0,1.0,1,track_1,,unknown,unknown
5294.0,5295.0,1.0,1,track_0,,unknown,unknown
5294.0,5295.0,1.0,1,track_1,,unknown,unknown
5295.0,5296.0,1.0,1,track_0,,unknown,unknown
5295.0,5296.0,1.0,1,track_1,,unknown,unknown
5296.0,5297.0,1.0,1,track_0,,unknown,unknown
5296.0,5297.0,1.0,1,track_1,,unknown,unknown
5297.0,5298.0,1.0,1,track_0,,unknown,unknown
5297.0,5298.0,1.0,1,track_1,,unknown,unknown
5298.0,5299.0,1.0,1,track_0,,unknown,unknown
5298.0,5299.0,1.0,1,track_1,,unknown,unknown
5299.0,5300.0,1.0,1,track_0,,top,back
5299.0,5300.0,1.0,1,track_1,,unknown,unknown
5300.0,5301.0,1.0,1,track_0,,top,back
5300.0,5301.0,1.0,1,track_1,,unknown,unknown
5301.0,5302.0,1.0,1,track_0,,unknown,unknown
5301.0,5302.0,1.0,1,track_1,,unknown,unknown
5302.0,5303.0,1.0,1,track_0,,unknown,unknown
5302.0,5303.0,1.0,1,track_1,,unknown,unknown
5303.0,5304.0,1.0,1,track_0,,unknown,unknown
5303.0,5304.0,1.0,1,track_1,,unknown,unknown
5304.0,5305.0,1.0,1,track_0,,unknown,unknown
5304.0,5305.0,1.0,1,track_1,,unknown,unknown
5305.0,5306.0,1.0,1,track_0,,unknown,unknown
5305.0,5306.0,1.0,1,track_1,,unknown,unknown
5306.0,5307.0,1.0,1,track_0,,unknown,unknown
5306.0,5307.0,1.0,1,track_1,,unknown,unknown
5307.0,5308.0,1.0,1,track_0,,unknown,unknown
5307.0,5308.0,1.0,1,track_1,,unknown,unknown
5308.0,5309.0,1.0,1,track_0,,unknown,unknown
5308.0,5309.0,1.0,1,track_1,,unknown,unknown
5309.0,5310.0,1.0,1,track_0,,unknown,unknown
5309.0,5310.0,1.0,1,track_1,,unknown,unknown
5310.0,5311.0,1.0,1,track_0,,unknown,unknown
5310.0,5311.0,1.0,1,track_1,,unknown,unknown
5311.0,5312.0,1.0,1,track_0,,top,back
5311.0,5312.0,1.0,1,track_1,,unknown,unknown
5312.0,5313.0,1.0,1,track_0,,unknown,unknown
5312.0,5313.0,1.0,1,track_1,,unknown,unknown
5313.0,5314.0,1.0,1,track_0,,unknown,unknown
5313.0,5314.0,1.0,1,track_1,,unknown,unknown
5314.0,5315.0,1.0,1,track_0,,unknown,unknown
5314.0,5315.0,1.0,1,track_1,,unknown,unknown
5315.0,5316.0,1.0,1,track_0,,unknown,unknown
5315.0,5316.0,1.0,1,track_1,,unknown,unknown
5316.0,5317.0,1.0,1,track_0,,unknown,unknown
5316.0,5317.0,1.0,1,track_1,,unknown,unknown
5317.0,5318.0,1.0,1,track_0,,unknown,unknown
5317.0,5318.0,1.0,1,track_1,,unknown,unknown
5318.0,5319.0,1.0,1,track_0,,unknown,unknown
5318.0,5319.0,1.0,1,track_1,,unknown,unknown
5319.0,5320.0,1.0,1,track_0,,unknown,unknown
5319.0,5320.0,1.0,1,track_1,,unknown,unknown
5320.0,5321.0,1.0,1,track_0,,unknown,unknown
5320.0,5321.0,1.0,1,track_1,,unknown,unknown
5321.0,5322.0,1.0,1,track_0,,unknown,unknown
5321.0,5322.0,1.0,1,track_1,,unknown,unknown
5322.0,5323.0,1.0,1,track_0,,top,back
5322.0,5323.0,1.0,1,track_1,,unknown,unknown
5323.0,5324.0,1.0,1,track_0,,top,back
5323.0,5324.0,1.0,1,track_1,,unknown,unknown
5324.0,5325.0,1.0,1,track_0,,unknown,unknown
5324.0,5325.0,1.0,1,track_1,,unknown,unknown
5325.0,5326.0,1.0,1,track_0,,top,back
5325.0,5326.0,1.0,1,track_1,,unknown,unknown
5326.0,5327.0,1.0,1,track_0,,unknown,unknown
5326.0,5327.0,1.0,1,track_1,,unknown,unknown
5327.0,5328.0,1.0,1,track_0,,unknown,unknown
5327.0,5328.0,1.0,1,track_1,,unknown,unknown
5328.0,5329.0,1.0,1,track_0,,unknown,unknown
5328.0,5329.0,1.0,1,track_1,,unknown,unknown
5329.0,5330.0,1.0,1,track_0,,unknown,unknown
5329.0,5330.0,1.0,1,track_1,,unknown,unknown
5330.0,5331.0,1.0,1,track_0,,top,back
5330.0,5331.0,1.0,1,track_1,,unknown,unknown
5331.0,5332.0,1.0,1,track_0,,unknown,unknown
5331.0,5332.0,1.0,1,track_1,,unknown,unknown
5332.0,5333.0,1.0,1,track_0,,unknown,unknown
5332.0,5333.0,1.0,1,track_1,,unknown,unknown
5333.0,5334.0,1.0,1,track_0,,top,back
5333.0,5334.0,1.0,1,track_1,,unknown,unknown
5334.0,5335.0,1.0,1,track_0,,unknown,unknown
5334.0,5335.0,1.0,1,track_1,,unknown,unknown
5335.0,5336.0,1.0,1,track_0,,unknown,unknown
5335.0,5336.0,1.0,1,track_1,,unknown,unknown
5336.0,5337.0,1.0,1,track_0,,unknown,unknown
5336.0,5337.0,1.0,1,track_1,,unknown,unknown
5337.0,5338.0,1.0,1,track_0,,unknown,unknown
5337.0,5338.0,1.0,1,track_1,,unknown,unknown
5338.0,5339.0,1.0,1,track_0,,unknown,unknown
5338.0,5339.0,1.0,1,track_1,,unknown,unknown
5339.0,5340.0,1.0,1,track_0,,unknown,unknown
5339.0,5340.0,1.0,1,track_1,,unknown,unknown
5340.0,5341.0,1.0,1,track_0,,unknown,unknown
5340.0,5341.0,1.0,1,track_1,,unknown,unknown
5341.0,5342.0,1.0,1,track_0,,unknown,unknown
5341.0,5342.0,1.0,1,track_1,,unknown,unknown
5342.0,5343.0,1.0,1,track_0,,unknown,unknown
5342.0,5343.0,1.0,1,track_1,,unknown,unknown
5343.0,5344.0,1.0,1,track_0,,unknown,unknown
5343.0,5344.0,1.0,1,track_1,,unknown,unknown
5344.0,5345.0,1.0,1,track_0,,unknown,unknown
5344.0,5345.0,1.0,1,track_1,,unknown,unknown
5345.0,5346.0,1.0,1,track_0,,unknown,unknown
5345.0,5346.0,1.0,1,track_1,,unknown,unknown
